TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΖΕΥΓΗΛΑΤΕΩ,ζευγηλατέω,,ζευγηλατέω,to drive a yoke of oxen,to drive a yoke of oxen,to drive a yoke of oxen,,,,,,http://logeion.uchicago.edu/index.html#ζευγηλατέω
ΖΕΥΓΗΛΑΤΗΣ,ζευγηλάτης,,ζευγηλάτης,"the driver of a yoke of oxen, teamster","the driver of a yoke of oxen, teamster","the driver of a yoke of oxen, teamster",,,,,,http://logeion.uchicago.edu/index.html#ζευγηλάτης
ΖΕΥΓΙΖΩ,ζευγίζω,,ζευγίζω,"yoke in pairs, unite","yoke in pairs, unite","yoke in pairs, unite",,,,,,http://logeion.uchicago.edu/index.html#ζευγίζω
ΖΕΥΓΙΣ,ζευγίς,,ζευγίς,rope,rope,rope,,,,,,http://logeion.uchicago.edu/index.html#ζευγίς
ΖΕΥΓΙΣΙΟΝ,ζευγίσιον,,ζευγίσιον,rating of the ζευγῖται,rating of the ζευγῖται,rating of the ζευγῖται,,,,,,http://logeion.uchicago.edu/index.html#ζευγίσιον
ΖΕΥΓΙΤΗΣ,ζευγίτης,,ζευγίτης,yoked in pairs,yoked in pairs,yoked in pairs,,,,,,http://logeion.uchicago.edu/index.html#ζευγίτης
ΖΕΥΓΛΑ,ζεύγλα,,ζεύγλα,yoke strap,yoke strap,yoke strap,,,,,,http://logeion.uchicago.edu/index.html#ζεύγλα
ΖΕΥΓΜΑ,ζεῦγμα,,ζεῦγμα,"that which is used for joining, a band, bond","that which is used for joining, a band, bond","that which is used for joining, a band, bond",,,,,,http://logeion.uchicago.edu/index.html#ζεῦγμα
ΖΕΥΓΜΑΤΙΚΟΝ,ζευγματικόν,,ζευγματικόν,lock-toll,lock-toll,lock-toll,,,,,,http://logeion.uchicago.edu/index.html#ζευγματικόν
ΖΕΥΓΟΠΟΙΙΑ,ζευγοποιία,,ζευγοποιία,the making of mouthpieces for double flutes,the making of mouthpieces for double flutes,the making of mouthpieces for double flutes,,,,,,http://logeion.uchicago.edu/index.html#ζευγοποιία
ΖΕΥΓΟΣ,ζεῦγος,,ζεῦγος εος τό,"a yoke of beasts, a pair of mules, oxen","a yoke of beasts, a pair of mules, oxen","a yoke of beasts, a pair of mules, oxen",,,,,,http://logeion.uchicago.edu/index.html#ζεῦγος
ΖΕΥΓΟΤΡΟΦΕΩ,ζευγοτροφέω,,ζευγοτροφέω,keep a yoke of beasts,keep a yoke of beasts,keep a yoke of beasts,,,,,,http://logeion.uchicago.edu/index.html#ζευγοτροφέω
ΖΕΥΓΟΤΡΟΦΟΣ,ζευγοτρόφος,,ζευγοτρόφος,keeping a yoke of beasts,keeping a yoke of beasts,keeping a yoke of beasts,,,,,,http://logeion.uchicago.edu/index.html#ζευγοτρόφος
ΖΕΥΓΟΦΟΡΕΟΜΑΙ,ζευγοφορέομαι,,ζευγοφορέομαι,to be drawn by a yoke of oxen,to be drawn by a yoke of oxen,to be drawn by a yoke of oxen,,,,,,http://logeion.uchicago.edu/index.html#ζευγοφορέομαι
ΖΕΥΓΩΧΟΣ,ζευγῶχος,,ζευγῶχος,owner of a ζεῦγος,owner of a ζεῦγος,owner of a ζεῦγος,,,,,,http://logeion.uchicago.edu/index.html#ζευγῶχος
ΖΕΥΚΤΗΡ,ζευκτήρ,,ζευκτήρ,one who yokes,one who yokes,one who yokes,,,,,,http://logeion.uchicago.edu/index.html#ζευκτήρ
ΖΕΥΚΤΗΡΙΟΣ,ζευκτήριος,,ζευκτήριος,fit for joining,fit for joining,fit for joining,,,,,,http://logeion.uchicago.edu/index.html#ζευκτήριος
ΖΕΥΚΤΗΣ,ζευκτής,,ζευκτής,junctor,junctor,junctor,,,,,,http://logeion.uchicago.edu/index.html#ζευκτής
ΖΕΥΚΤΟΣ,ζευκτός,,ζευκτός,"yoked, harnessed","yoked, harnessed","yoked, harnessed",,,,,,http://logeion.uchicago.edu/index.html#ζευκτός
ΖΕΥΞΙΓΑΜΟΣ,ζευξίγαμος,,ζευξίγαμος,she that yokes in marriage,she that yokes in marriage,she that yokes in marriage,,,,,,http://logeion.uchicago.edu/index.html#ζευξίγαμος
ΖΕΥΞΙΔΑΜΟΣ,Ζευξίδαμος,,Ζευξίδαμος,Zeuxidamus,Zeuxidamus,Zeuxidamus,,,,,,http://logeion.uchicago.edu/index.html#Ζευξίδαμος
ΖΕΥΞΙΛΕΩΣ,ζευξίλεως,,ζευξίλεως,subjugator of men,subjugator of men,subjugator of men,,,,,,http://logeion.uchicago.edu/index.html#ζευξίλεως
ΖΕΥΞΙΠΠΟΣ,ζεύξιππος,,ζεύξιππος,"desultor, junctor","desultor, junctor","desultor, junctor",,,,,,http://logeion.uchicago.edu/index.html#ζεύξιππος
ΖΕΥΞΙΣ,ζεῦξις,,ζεῦξις,a yoking,a yoking,a yoking,,,,,,http://logeion.uchicago.edu/index.html#ζεῦξις
ΖΕΥΞΩ,Ζευξώ,,Ζευξώ,Zeuxo,Zeuxo,Zeuxo,,,,,,http://logeion.uchicago.edu/index.html#Ζευξώ
ΖΕΦΥΡΗΙΣ,ζεφυρηΐς,,ζεφυρηΐς,of the god Zephyros,of the god Zephyros,of the god Zephyros,,,,,,http://logeion.uchicago.edu/index.html#ζεφυρηΐς
ΖΕΦΥΡΙΗ,ζεφυρίη,,ζεφυρίη,the west wind,the west wind,the west wind,,,,,,http://logeion.uchicago.edu/index.html#ζεφυρίη
ΖΕΦΥΡΙΗ/2,Ζεφυρίη,,Ζεφυρίη,"Zephyrus, the west wind","Zephyrus, the west wind","Zephyrus, the west wind",,,,,,http://logeion.uchicago.edu/index.html#Ζεφυρίη
ΖΕΦΥΡΙΟΣ,ζεφύριος,,ζεφύριος,of the west,of the west,of the west,,,,,,http://logeion.uchicago.edu/index.html#ζεφύριος
ΖΕΦΥΡΟΣ,Ζέφυρος,,Ζέφυρος ὁ,"Zephyrus, the west wind","Zephyrus, the west wind","Zephyrus, the west wind",,,,,,http://logeion.uchicago.edu/index.html#Ζέφυρος
ΖΖ,ζζ,,ζζ,zd,zd,zd,,,,,,http://logeion.uchicago.edu/index.html#ζζ
ΖΗΘΟΣ,Ζῆθος,,Ζῆθος,Zethus,Zethus,Zethus,,,,,,http://logeion.uchicago.edu/index.html#Ζῆθος
ΖΗΛΑΙΟΣ,ζηλαῖος,,ζηλαῖος,jealous,jealous,jealous,,,,,,http://logeion.uchicago.edu/index.html#ζηλαῖος
ΖΗΛΑΣ,ζηλάς,,ζηλάς,paelex,paelex,paelex,,,,,,http://logeion.uchicago.edu/index.html#ζηλάς
ΖΗΛΕΩ,ζηλέω,,ζηλέω,to be zealous for,to be zealous for,to be zealous for,,,,,,http://logeion.uchicago.edu/index.html#ζηλέω
ΖΗΛΗ,ζήλη,,ζήλη,female rival,female rival,female rival,,,,,,http://logeion.uchicago.edu/index.html#ζήλη
ΖΗΛΗΜΩΝ,ζηλήμων,,ζηλήμων,jealous,jealous,jealous,,,,,,http://logeion.uchicago.edu/index.html#ζηλήμων
ΖΗΛΟΔΟΤΗΡ,ζηλοδοτήρ,,ζηλοδοτήρ,giver of bliss,giver of bliss,giver of bliss,,,,,,http://logeion.uchicago.edu/index.html#ζηλοδοτήρ
ΖΗΛΟΕΟΤΗΡ,ζηλοεοτήρ,,ζηλοεοτήρ,giver of bliss,giver of bliss,giver of bliss,,,,,,http://logeion.uchicago.edu/index.html#ζηλοεοτήρ
ΖΗΛΟΜΑΝΗΣ,ζηλομανής,,ζηλομανής,mad with jealousy,mad with jealousy,mad with jealousy,,,,,,http://logeion.uchicago.edu/index.html#ζηλομανής
ΖΗΛΟΣ,ζῆλος,ζηλος,ζῆλος –ου ὁ,"emulation, jealousy","eager rivalry, zealous imitation, emulation","eager rivalry, zealous imitation, emulation",2,,,0,Noun,http://logeion.uchicago.edu/index.html#ζῆλος
ΖΗΛΟΣ/2,Ζῆλος,,Ζῆλος,Zeal personified as son of Styx,Zeal personified as son of Styx,Zeal personified as son of Styx,,,,,,http://logeion.uchicago.edu/index.html#Ζῆλος
ΖΗΛΟΤΥΠΕΩ,ζηλοτυπέω,,ζηλοτυπέω,"to be jealous of, to emulate, rival","to be jealous of, to emulate, rival","to be jealous of, to emulate, rival",,,,,,http://logeion.uchicago.edu/index.html#ζηλοτυπέω
ΖΗΛΟΤΥΠΙΑ,ζηλοτυπία,,ζηλοτυπία,"jealousy, rivalry","jealousy, rivalry","jealousy, rivalry",,,,,,http://logeion.uchicago.edu/index.html#ζηλοτυπία
ΖΗΛΟΤΥΠΟΣ,ζηλότυπος,,ζηλότυπος,jealous,jealous,jealous,,,,,,http://logeion.uchicago.edu/index.html#ζηλότυπος
ΖΗΛΩΜΑ,ζήλωμα,,ζήλωμα,that which is emulated,that which is emulated,that which is emulated,,,,,,http://logeion.uchicago.edu/index.html#ζήλωμα
ΖΗΛΩΣΙΣ,ζήλωσις,,ζήλωσις,"emulation, imitation","emulation, imitation","emulation, imitation",,,,,,http://logeion.uchicago.edu/index.html#ζήλωσις
ΖΗΛΩΤΕΟΣ,ζηλωτέος,,ζηλωτέος,to be emulated,to be emulated,to be emulated,,,,,,http://logeion.uchicago.edu/index.html#ζηλωτέος
ΖΗΛΩΤΗΣ,ζηλωτής,,ζηλωτής,"an emulator, zealous admirer","an emulator, zealous admirer","an emulator, zealous admirer",,,,,,http://logeion.uchicago.edu/index.html#ζηλωτής
ΖΗΛΩΤΙΚΟΣ,ζηλωτικός,,ζηλωτικός,emulous,emulous,emulous,,,,,,http://logeion.uchicago.edu/index.html#ζηλωτικός
ΖΗΛΩΤΟΣ,ζηλωτός,,ζηλωτός [–ή] –όν,"to be emulated, worthy of imitation","to be emulated, worthy of imitation","to be emulated, worthy of imitation",,,,,Verb,http://logeion.uchicago.edu/index.html#ζηλωτός
ΖΗΜΙΑΖΩ,ζημιάζω,,ζημιάζω,damno,damno,damno,,,,,,http://logeion.uchicago.edu/index.html#ζημιάζω
ΖΗΜΙΟΠΡΑΚΤΕΩ,ζημιοπρακτέω,,ζημιοπρακτέω,exact punishment from,exact punishment from,exact punishment from,,,,,,http://logeion.uchicago.edu/index.html#ζημιοπρακτέω
ΖΗΜΙΟΨΥΧΟΣ,ζημιόψυχος,,ζημιόψυχος,damnatissimus,damnatissimus,damnatissimus,,,,,,http://logeion.uchicago.edu/index.html#ζημιόψυχος
ΖΗΜΙΟΩ,ζημιόω,,ζημιόω,to cause loss,to cause loss,to cause loss,,,,,,http://logeion.uchicago.edu/index.html#ζημιόω
ΖΗΜΙΩΔΗΣ,ζημιώδης,,ζημιώδης,"causing loss, ruinous","causing loss, ruinous","causing loss, ruinous",,,,,,http://logeion.uchicago.edu/index.html#ζημιώδης
ΖΗΜΙΩΜΑ,ζημίωμα,,ζημίωμα,"a penalty, fine","a penalty, fine","a penalty, fine",,,,,,http://logeion.uchicago.edu/index.html#ζημίωμα
ΖΗΜΙΩΣΙΣ,ζημίωσις,,ζημίωσις,infliction of penalties,infliction of penalties,infliction of penalties,,,,,,http://logeion.uchicago.edu/index.html#ζημίωσις
ΖΗΜΙΩΤΗΣ,ζημιωτής,,ζημιωτής,one who punishes,one who punishes,one who punishes,,,,,,http://logeion.uchicago.edu/index.html#ζημιωτής
ΖΗΜΙΩΤΙΚΟΣ,ζημιωτικός,,ζημιωτικός,likely to suffer loss,likely to suffer loss,likely to suffer loss,,,,,,http://logeion.uchicago.edu/index.html#ζημιωτικός
ΖΗΝ,Ζήν,,Ζήν,> Ζεύς,> Ζεύς,> Ζεύς,,,,,,http://logeion.uchicago.edu/index.html#Ζήν
ΖΗΝΟΔΟΤΕΙΟΣ,Ζηνοδότειος,,Ζηνοδότειος,of the School of Zenodotus,of the School of Zenodotus,of the School of Zenodotus,,,,,,http://logeion.uchicago.edu/index.html#Ζηνοδότειος
ΖΗΝΟΔΟΤΗΡ,Ζηνοδοτήρ,,Ζηνοδοτήρ,giver of Zeus,giver of Zeus,giver of Zeus,,,,,,http://logeion.uchicago.edu/index.html#Ζηνοδοτήρ
ΖΗΝΟΠΟΣΕΙΔΩΝ,Ζηνοποσειδῶν,,Ζηνοποσειδῶν,Zeus-Poseidon,Zeus-Poseidon,Zeus-Poseidon,,,,,,http://logeion.uchicago.edu/index.html#Ζηνοποσειδῶν
ΖΗΝΟΣ,ζῆνος,,ζῆνος,made of spelt,made of spelt,made of spelt,,,,,,http://logeion.uchicago.edu/index.html#ζῆνος
ΖΗΝΟΦΡΩΝ,Ζηνόφρων,,Ζηνόφρων,knowing the mind of Zeus,knowing the mind of Zeus,knowing the mind of Zeus,,,,,,http://logeion.uchicago.edu/index.html#Ζηνόφρων
ΖΗΝΩΝ,Ζήνων,,Ζήνων,Zeno,Zeno,Zeno,,,,,,http://logeion.uchicago.edu/index.html#Ζήνων
ΖΗΝΩΝΕΙΟΣ,Ζηνώνειος,,Ζηνώνειος,of Zeno,of Zeno,of Zeno,,,,,,http://logeion.uchicago.edu/index.html#Ζηνώνειος
ΖΗΣΙΣ,ζῆσις,,ζῆσις,vitalization,vitalization,vitalization,,,,,,http://logeion.uchicago.edu/index.html#ζῆσις
ΖΗΤΑ,ζῆτα,,ζῆτα,vau,vau,vau,,,,,,http://logeion.uchicago.edu/index.html#ζῆτα
ΖΗΤΑΡΕΤΗΣΙΑΔΗΣ,ζηταρετησιάδης,,ζηταρετησιάδης,virtue-seeker,virtue-seeker,virtue-seeker,,,,,,http://logeion.uchicago.edu/index.html#ζηταρετησιάδης
ΖΗΤΗΜΑ,ζήτημα,,ζήτημα –ατος τό,that which is sought,that which is sought,that which is sought,3,,,0,Noun,http://logeion.uchicago.edu/index.html#ζήτημα
ΖΗΤΗΣΙΜΟΣ,ζητήσιμος,,ζητήσιμος,to be searched,to be searched,to be searched,,,,,,http://logeion.uchicago.edu/index.html#ζητήσιμος
ΖΗΤΗΣΙΣ,ζήτησις,,ζήτησις –εως ἡ,"a seeking, seeking for, search for","a seeking, seeking for, search for","a seeking, seeking for, search for",,,,,,http://logeion.uchicago.edu/index.html#ζήτησις
ΖΗΤΗΤΕΟΣ,ζητητέος,,ζητητέος –ον,to be sought,to be sought,to be sought,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ζητητέος
ΖΗΤΗΤΗΣ,ζητητής,,ζητητής,"a seeker, inquirer","a seeker, inquirer","a seeker, inquirer",,,,,,http://logeion.uchicago.edu/index.html#ζητητής
ΖΗΤΗΤΙΚΟΣ,ζητητικός,,ζητητικός,disposed to search,disposed to search,disposed to search,,,,,,http://logeion.uchicago.edu/index.html#ζητητικός
ΖΗΤΗΤΟΣ,ζητητός,,ζητητός,sought for,sought for,sought for,,,,,,http://logeion.uchicago.edu/index.html#ζητητός
ΖΗΤΡΕΙΟΝ,ζήτρειον,,ζήτρειον,a place of punishment for slaves,a place of punishment for slaves,a place of punishment for slaves,,,,,,http://logeion.uchicago.edu/index.html#ζήτρειον
ΖΗΤΡΟΣ,ζητρός,,ζητρός,executioner,executioner,executioner,,,,,,http://logeion.uchicago.edu/index.html#ζητρός
ΖΗΩ,ζήω,,ζήω,to live,to live,to live,,,,,,http://logeion.uchicago.edu/index.html#ζήω
ΖΙΓΓΙΒΕΡΙΣ,ζιγγίβερις,,ζιγγίβερις,"Delph., Clit.","Delph., Clit.","Delph., Clit.",,,,,,http://logeion.uchicago.edu/index.html#ζιγγίβερις
ΖΙΓΓΟΣ,ζίγγος,,ζίγγος,humming,humming,humming,,,,,,http://logeion.uchicago.edu/index.html#ζίγγος
ΖΙΓΓΟΩ,ζιγγόω,,ζιγγόω,drink,drink,drink,,,,,,http://logeion.uchicago.edu/index.html#ζιγγόω
ΖΙΓΝΙΣ,ζιγνίς,,ζιγνίς,lizard,lizard,lizard,,,,,,http://logeion.uchicago.edu/index.html#ζιγνίς
ΖΙΖΟΥΛΑ,ζιζουλά,,ζιζουλά,jujube,jujube,jujube,,,,,,http://logeion.uchicago.edu/index.html#ζιζουλά
ΖΙΖΥΦΟΝ,ζίζυφον,,ζίζυφον,"the jujube, Zizyphus vulgaris","the jujube, Zizyphus vulgaris","the jujube, Zizyphus vulgaris",,,,,,http://logeion.uchicago.edu/index.html#ζίζυφον
ΖΙΛΑΙ,ζίλαι,,ζίλαι,shoe-latchet,shoe-latchet,shoe-latchet,,,,,,http://logeion.uchicago.edu/index.html#ζίλαι
ΖΟΦΕΡΟΣ,ζοφερός,,ζοφερός,"dusky, gloomy","dusky, gloomy","dusky, gloomy",,,,,,http://logeion.uchicago.edu/index.html#ζοφερός
ΖΟΦΟΔΟΡΠΙΔΑΣ,ζοφοδορπίδας,,ζοφοδορπίδας,supping in the dark,supping in the dark,supping in the dark,,,,,,http://logeion.uchicago.edu/index.html#ζοφοδορπίδας
ΖΟΦΟΕΙΔΕΛΟΣ,ζοφοείδελος,,ζοφοείδελος,"dusky, gloomy","dusky, gloomy","dusky, gloomy",,,,,,http://logeion.uchicago.edu/index.html#ζοφοείδελος
ΖΟΦΟΕΙΔΗΣ,ζοφοειδής,,ζοφοειδής,dark-coloured,dark-coloured,dark-coloured,,,,,,http://logeion.uchicago.edu/index.html#ζοφοειδής
ΖΟΦΟΣ,ζόφος,,ζόφος,"the gloom of the world below, nether darkness","the gloom of the world below, nether darkness","the gloom of the world below, nether darkness",,,,,,http://logeion.uchicago.edu/index.html#ζόφος
ΖΟΦΟΩ,ζοφόω,,ζοφόω,to darken,to darken,to darken,,,,,,http://logeion.uchicago.edu/index.html#ζοφόω
ΖΟΦΩΔΗΣ,ζοφώδης,,ζοφώδης,opaque,opaque,opaque,,,,,,http://logeion.uchicago.edu/index.html#ζοφώδης
ΖΟΦΩΣΙΣ,ζόφωσις,,ζόφωσις,a darkening,a darkening,a darkening,,,,,,http://logeion.uchicago.edu/index.html#ζόφωσις
ΖΥΓΑΔΗΝ,ζυγάδην,,ζυγάδην,"jointly, in pairs","jointly, in pairs","jointly, in pairs",,,,,,http://logeion.uchicago.edu/index.html#ζυγάδην
ΖΥΓΑΔΙΟΝ,ζυγάδιον,,ζυγάδιον,shoe,shoe,shoe,,,,,,http://logeion.uchicago.edu/index.html#ζυγάδιον
ΖΥΓΑΙΝΑ,ζύγαινα,,ζύγαινα,the hammer-headed shark,the hammer-headed shark,the hammer-headed shark,,,,,,http://logeion.uchicago.edu/index.html#ζύγαινα
ΖΥΓΑΡΧΗΣ,ζυγάρχης,,ζυγάρχης,leader of a line of horsemen,leader of a line of horsemen,leader of a line of horsemen,,,,,,http://logeion.uchicago.edu/index.html#ζυγάρχης
ΖΥΓΑΡΧΙΑ,ζυγαρχία,,ζυγαρχία,detachment of two chariots,detachment of two chariots,detachment of two chariots,,,,,,http://logeion.uchicago.edu/index.html#ζυγαρχία
ΖΥΓΑΣΤΡΟΝ,ζύγαστρον,,ζύγαστρον,a chest,a chest,a chest,,,,,,http://logeion.uchicago.edu/index.html#ζύγαστρον
ΖΥΓΕΩ,ζυγέω,,ζυγέω,march in line,march in line,march in line,,,,,,http://logeion.uchicago.edu/index.html#ζυγέω
ΖΥΓΗ,ζυγή,,ζυγή,pair,pair,pair,,,,,,http://logeion.uchicago.edu/index.html#ζυγή
ΖΥΓΗΔΟΝ,ζυγηδόν,,ζυγηδόν,in pairs,in pairs,in pairs,,,,,,http://logeion.uchicago.edu/index.html#ζυγηδόν
ΖΥΓΙΑ,ζυγία,,ζυγία,"maple, Acer campestre","maple, Acer campestre","maple, Acer campestre",,,,,,http://logeion.uchicago.edu/index.html#ζυγία
ΖΥΓΙΑΤΗΣ,ζυγιατής,,ζυγιατής,jumentarius,jumentarius,jumentarius,,,,,,http://logeion.uchicago.edu/index.html#ζυγιατής
ΖΥΓΙΚΟΣ,ζυγικός,,ζυγικός,of or for a balance,of or for a balance,of or for a balance,,,,,,http://logeion.uchicago.edu/index.html#ζυγικός
ΖΥΓΙΝΟΣ,ζύγινος,,ζύγινος,of the tree,of the tree,of the tree,,,,,,http://logeion.uchicago.edu/index.html#ζύγινος
ΖΥΓΙΟΣ,ζύγιος,,ζύγιος,of or for the yoke,of or for the yoke,of or for the yoke,,,,,,http://logeion.uchicago.edu/index.html#ζύγιος
ΖΥΓΙΤΗΣ,ζυγίτης,,ζυγίτης,the rower who sat on the mid-most of the three banks,the rower who sat on the mid-most of the three banks,the rower who sat on the mid-most of the three banks,,,,,,http://logeion.uchicago.edu/index.html#ζυγίτης
ΖΥΓΟΔΕΣΜΟΝ,ζυγόδεσμον,,ζυγόδεσμον,a yoke-band,a yoke-band,a yoke-band,,,,,,http://logeion.uchicago.edu/index.html#ζυγόδεσμον
ΖΥΓΟΕΙΔΗΣ,ζυγοειδής,,ζυγοειδής,like a yoke,like a yoke,like a yoke,,,,,,http://logeion.uchicago.edu/index.html#ζυγοειδής
ΖΥΓΟΚΕΦΑΛΟΝ,ζυγοκέφαλον,,ζυγοκέφαλον,tax on land at so much a jugum,tax on land at so much a jugum,tax on land at so much a jugum,,,,,,http://logeion.uchicago.edu/index.html#ζυγοκέφαλον
ΖΥΓΟΚΡΟΥΣΤΗΣ,ζυγοκρούστης,,ζυγοκρούστης,one who uses a false balance,one who uses a false balance,one who uses a false balance,,,,,,http://logeion.uchicago.edu/index.html#ζυγοκρούστης
ΖΥΓΟΜΑΧΕΩ,ζυγομαχέω,,ζυγομαχέω,to struggle with one's yoke-fellow,to struggle with one's yoke-fellow,to struggle with one's yoke-fellow,,,,,,http://logeion.uchicago.edu/index.html#ζυγομαχέω
ΖΥΓΟΜΑΧΙΑ,ζυγομαχία,,ζυγομαχία,"quarrelling, strife","quarrelling, strife","quarrelling, strife",,,,,,http://logeion.uchicago.edu/index.html#ζυγομαχία
ΖΥΓΟΠΟΙΕΩ,ζυγοποιέω,,ζυγοποιέω,make yokes,make yokes,make yokes,,,,,,http://logeion.uchicago.edu/index.html#ζυγοποιέω
ΖΥΓΟΠΟΙΟΣ,ζυγοποιός,,ζυγοποιός,maker of yokes,maker of yokes,maker of yokes,,,,,,http://logeion.uchicago.edu/index.html#ζυγοποιός
