TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΓΕΡΑΙΟΦΡΩΝ,γεραιόφρων,,γεραιόφρων,"old of mind, sage","old of mind, sage","old of mind, sage",,,,,,http://logeion.uchicago.edu/index.html#γεραιόφρων
ΓΕΡΑΙΡΩ,γεραίρω,,γεραίρω γεραρῶ ἐγέραρα/ἐγέρηρα,to honour,to honour,to honour,,,,,Verb,http://logeion.uchicago.edu/index.html#γεραίρω
ΓΕΡΑΙΣΤΟΣ,Γεραιστός,,Γεραιστός,Geraestus,Geraestus,Geraestus,,,,,,http://logeion.uchicago.edu/index.html#Γεραιστός
ΓΕΡΑΝΔΡΥΟΝ,γεράνδρυον,,γεράνδρυον,an old tree,an old tree,an old tree,,,,,,http://logeion.uchicago.edu/index.html#γεράνδρυον
ΓΕΡΑΝΕΙΑ,Γεράνεια,,Γεράνεια,Geranea,Geranea,Geranea,,,,,,http://logeion.uchicago.edu/index.html#Γεράνεια
ΓΕΡΑΝΟΒΩΤΙΑ,γερανοβωτία,,γερανοβωτία,feeding of cranes,feeding of cranes,feeding of cranes,,,,,,http://logeion.uchicago.edu/index.html#γερανοβωτία
ΓΕΡΑΝΟΜΑΧΙΑ,γερανομαχία,,γερανομαχία,battle with cranes,battle with cranes,battle with cranes,,,,,,http://logeion.uchicago.edu/index.html#γερανομαχία
ΓΕΡΑΝΟΣ,γέρανος,,γέρανος,a crane,a crane,a crane,,,,,,http://logeion.uchicago.edu/index.html#γέρανος
ΓΕΡΑΝΟΥΛΚΟΣ,γερανουλκός,,γερανουλκός,leader of the dance called,leader of the dance called,leader of the dance called,,,,,,http://logeion.uchicago.edu/index.html#γερανουλκός
ΓΕΡΑΝΟΦΘΑΛΜΟΣ,γερανόφθαλμος,,γερανόφθαλμος,crane-eyed,crane-eyed,crane-eyed,,,,,,http://logeion.uchicago.edu/index.html#γερανόφθαλμος
ΓΕΡΑΝΩΔΗΣ,γερανώδης,,γερανώδης,crane-like,crane-like,crane-like,,,,,,http://logeion.uchicago.edu/index.html#γερανώδης
ΓΕΡΑΟΧΟΣ,γεραόχος,,γεραόχος,holder of privilege,holder of privilege,holder of privilege,,,,,,http://logeion.uchicago.edu/index.html#γεραόχος
ΓΕΡΑΡΟΣ,γεραρός,,γεραρός,"of reverend bearing, majestic","of reverend bearing, majestic","of reverend bearing, majestic",,,,,,http://logeion.uchicago.edu/index.html#γεραρός
ΓΕΡΑΡΟΣ/2,γέραρος,,γέραρος,stately,stately,stately,,,,,,http://logeion.uchicago.edu/index.html#γέραρος
ΓΕΡΑΣΜΙΟΣ,γεράσμιος,,γεράσμιος,honouring,honouring,honouring,,,,,,http://logeion.uchicago.edu/index.html#γεράσμιος
ΓΕΡΑΣΤΙΟΣ,Γεράστιος,,Γεράστιος,a month,a month,a month,,,,,,http://logeion.uchicago.edu/index.html#Γεράστιος
ΓΕΡΑΣΤΟΣ,γεραστός,,γεραστός,honoured,honoured,honoured,,,,,,http://logeion.uchicago.edu/index.html#γεραστός
ΓΕΡΑΣΦΟΡΟΣ,γερασφόρος,,γερασφόρος,winning honour,winning honour,winning honour,,,,,,http://logeion.uchicago.edu/index.html#γερασφόρος
ΓΕΡΔΙΟΡΑΒΔΙΣΤΗΣ,γερδιοραβδιστής,,γερδιοραβδιστής,worker who beat the web,worker who beat the web,worker who beat the web,,,,,,http://logeion.uchicago.edu/index.html#γερδιοραβδιστής
ΓΕΡΔΙΟΣ,γερδιός,,γερδιός,weaver,weaver,weaver,,,,,,http://logeion.uchicago.edu/index.html#γερδιός
ΓΕΡΔΙΩΝ,γερδιών,,γερδιών,weaving-shed,weaving-shed,weaving-shed,,,,,,http://logeion.uchicago.edu/index.html#γερδιών
ΓΕΡΔΟΠΟΙΟΝ,γερδοποιόν,,γερδοποιόν,textrinum,textrinum,textrinum,,,,,,http://logeion.uchicago.edu/index.html#γερδοποιόν
ΓΕΡΕΑΦΟΡΟΣ,γερεαφόρος,,γερεαφόρος,one who enjoys perquisites,one who enjoys perquisites,one who enjoys perquisites,,,,,,http://logeion.uchicago.edu/index.html#γερεαφόρος
ΓΕΡΗΝΙΟΣ,Γερήνιος,,Γερήνιος,from Gerena,from Gerena,from Gerena,,,,,,http://logeion.uchicago.edu/index.html#Γερήνιος
ΓΕΡΗΦΟΡΙΑ,γερηφορία,,γερηφορία,enjoyment of privileges,enjoyment of privileges,enjoyment of privileges,,,,,,http://logeion.uchicago.edu/index.html#γερηφορία
ΓΕΡΜΑΝΙΟΙ,,,Γερμάνιοι –ων οἱ,Germans,Germans,Germans,,,,,,http://logeion.uchicago.edu/index.html#Γερμάνιοι –ων
ΓΕΡΟΙΑ,γεροῖα,,γεροῖα,tales of old time,tales of old time,tales of old time,,,,,,http://logeion.uchicago.edu/index.html#γεροῖα
ΓΕΡΟΝΤΑΓΩΓΕΩ,γερονταγωγέω,,γερονταγωγέω,to guide an old man,to guide an old man,to guide an old man,,,,,,http://logeion.uchicago.edu/index.html#γερονταγωγέω
ΓΕΡΟΝΤΕΙΑ,γεροντεία,,γεροντεία,membership of a γερουσία,membership of a γερουσία,membership of a γερουσία,,,,,,http://logeion.uchicago.edu/index.html#γεροντεία
ΓΕΡΟΝΤΕΙΟΣ,γερόντειος,,γερόντειος,belonging to an old man,belonging to an old man,belonging to an old man,,,,,,http://logeion.uchicago.edu/index.html#γερόντειος
ΓΕΡΟΝΤΕΥΩ,γεροντεύω,,γεροντεύω,to be a senator,to be a senator,to be a senator,,,,,,http://logeion.uchicago.edu/index.html#γεροντεύω
ΓΕΡΟΝΤΙΑΣ,γεροντίας,,γεροντίας,father's father,father's father,father's father,,,,,,http://logeion.uchicago.edu/index.html#γεροντίας
ΓΕΡΟΝΤΙΑΩ,γεροντιάω,,γεροντιάω,grow old,grow old,grow old,,,,,,http://logeion.uchicago.edu/index.html#γεροντιάω
ΓΕΡΟΝΤΙΚΟΣ,γεροντικός,,γεροντικός,of or for old men,of or for old men,of or for old men,,,,,,http://logeion.uchicago.edu/index.html#γεροντικός
ΓΕΡΟΝΤΙΟΝ,γερόντιον,,γερόντιον,a little old man,a little old man,a little old man,,,,,,http://logeion.uchicago.edu/index.html#γερόντιον
ΓΕΡΟΝΤΟΓΡΑΔΙΟ,γεροντογρᾴδιο,,γεροντογρᾴδιο,old man-woman,old man-woman,old man-woman,,,,,,http://logeion.uchicago.edu/index.html#γεροντογρᾴδιο
ΓΕΡΟΝΤΟΔΙΔΑΣΚΑΛΟΣ,γεροντοδιδάσκαλος,,γεροντοδιδάσκαλος,an old man's master,an old man's master,an old man's master,,,,,,http://logeion.uchicago.edu/index.html#γεροντοδιδάσκαλος
ΓΕΡΟΝΤΟΕΙΔΗΣ,γεροντοειδής,,γεροντοειδής,like an old man,like an old man,like an old man,,,,,,http://logeion.uchicago.edu/index.html#γεροντοειδής
ΓΕΡΟΝΤΟΚΟΜΕΙΟΝ,γεροντοκομεῖον,,γεροντοκομεῖον,hospital for the old,hospital for the old,hospital for the old,,,,,,http://logeion.uchicago.edu/index.html#γεροντοκομεῖον
ΓΕΡΟΝΤΟΜΑΝΙΑ,γεροντομανία,,γεροντομανία,craze,craze,craze,,,,,,http://logeion.uchicago.edu/index.html#γεροντομανία
ΓΕΡΟΥΣΙΑ,γερουσία,,γερουσία,"a Council of Elders, Senate","a Council of Elders, Senate","a Council of Elders, Senate",,,,,,http://logeion.uchicago.edu/index.html#γερουσία
ΓΕΡΟΥΣΙΑΚΟΣ,γερουσιακός,,γερουσιακός,of or belonging to the senate,of or belonging to the senate,of or belonging to the senate,,,,,,http://logeion.uchicago.edu/index.html#γερουσιακός
ΓΕΡΟΥΣΙΑΡΧΗΣ,γερουσιάρχης,,γερουσιάρχης,president of Jewish elders,president of Jewish elders,president of Jewish elders,,,,,,http://logeion.uchicago.edu/index.html#γερουσιάρχης
ΓΕΡΟΥΣΙΑΣ,γερουσίας,,γερουσίας,member of the γερουσία at Sparta,member of the γερουσία at Sparta,member of the γερουσία at Sparta,,,,,,http://logeion.uchicago.edu/index.html#γερουσίας
ΓΕΡΟΥΣΙΑΣΤΗΣ,γερουσιαστής,,γερουσιαστής,member of a γερουσία,member of a γερουσία,member of a γερουσία,,,,,,http://logeion.uchicago.edu/index.html#γερουσιαστής
ΓΕΡΟΥΣΙΟΣ,γερούσιος,,γερούσιος,for,for,for,,,,,,http://logeion.uchicago.edu/index.html#γερούσιος
ΓΕΡΡΑΔΙΑ,γερράδια,,γερράδια,mats of plaited work,mats of plaited work,mats of plaited work,,,,,,http://logeion.uchicago.edu/index.html#γερράδια
ΓΕΡΡΟΝ,γέρρον,,γέρρον,anything made of wicker-work,anything made of wicker-work,anything made of wicker-work,,,,,,http://logeion.uchicago.edu/index.html#γέρρον
ΓΕΡΡΟΦΟΡΟΙ,γερροφόροι,,γερροφόροι,a kind of troops that used wicker shields,a kind of troops that used wicker shields,a kind of troops that used wicker shields,,,,,,http://logeion.uchicago.edu/index.html#γερροφόροι
ΓΕΡΡΟΦΥΛΑΞ,γερροφύλαξ,,γερροφύλαξ,defender of wicker-work barrier,defender of wicker-work barrier,defender of wicker-work barrier,,,,,,http://logeion.uchicago.edu/index.html#γερροφύλαξ
ΓΕΡΡΟΧΕΛΩΝΗ,γερροχελώνη,,γερροχελώνη,"penthouse, mantlet","penthouse, mantlet","penthouse, mantlet",,,,,,http://logeion.uchicago.edu/index.html#γερροχελώνη
ΓΕΡΣΥΜΟΝ,γέρσυμον,,γέρσυμον,end of a fishing-rod,end of a fishing-rod,end of a fishing-rod,,,,,,http://logeion.uchicago.edu/index.html#γέρσυμον
ΓΕΡΩΝ,γέρων,γερων,γέρων –οντος ὁ,old man,"an old man (in apposition as adj., old)","an old man (in apposition as adj., old)",3,,,0,Noun,http://logeion.uchicago.edu/index.html#γέρων
ΓΕΡΩΝ/2,γέρων,γερων,γέρων –οντος,old,"an old man (in apposition as adj., old)","an old man (in apposition as adj., old)",3,,,,Noun,http://logeion.uchicago.edu/index.html#γέρων
ΓΕΤΑΣ,Γέτας,,Γέτας,Geta,Geta,Geta,,,,,,http://logeion.uchicago.edu/index.html#Γέτας
ΓΕΥΜΑ,γεῦμα,,γεῦμα,"a taste, smack","a taste, smack","a taste, smack",,,,,,http://logeion.uchicago.edu/index.html#γεῦμα
ΓΕΥΟΜΑΙ,γεύομαι,,γεύομαι,taste,taste,taste,,,,,,http://logeion.uchicago.edu/index.html#γεύομαι
ΓΕΥΟΣ,γεῦος,,γεῦος,ass,ass,ass,,,,,,http://logeion.uchicago.edu/index.html#γεῦος
ΓΕΥΣΙΣ,γεῦσις,,γεῦσις,sense of taste,sense of taste,sense of taste,,,,,,http://logeion.uchicago.edu/index.html#γεῦσις
ΓΕΥΣΤΕΟΝ,γευστέον,,γευστέον,one must make to taste,one must make to taste,one must make to taste,,,,,,http://logeion.uchicago.edu/index.html#γευστέον
ΓΕΥΣΤΕΟΣ,γευστέος,,γευστέος,one must make to taste,one must make to taste,one must make to taste,,,,,,http://logeion.uchicago.edu/index.html#γευστέος
ΓΕΥΣΤΗΡΙΟΝ,γευστήριον,,γευστήριον,cup for tasting with,cup for tasting with,cup for tasting with,,,,,,http://logeion.uchicago.edu/index.html#γευστήριον
ΓΕΥΣΤΗΣ,γεύστης,,γεύστης,taster,taster,taster,,,,,,http://logeion.uchicago.edu/index.html#γεύστης
ΓΕΥΣΤΙΚΟΣ,γευστικός,,γευστικός,of or for taste,of or for taste,of or for taste,,,,,,http://logeion.uchicago.edu/index.html#γευστικός
ΓΕΥΣΤΟΣ,Γευστός,,Γευστός,name of a month,name of a month,name of a month,,,,,,http://logeion.uchicago.edu/index.html#Γευστός
ΓΕΥΣΤΟΣ/2,γευστός,,γευστός,that may be tasted,that may be tasted,that may be tasted,,,,,,http://logeion.uchicago.edu/index.html#γευστός
ΓΕΥΩ,γεύω,,γεύω γεύσω ἔγευσα ––– γέγευσμαι ἐγεύθην,to give a taste of,to give a taste of,to give a taste of,,,,,Verb,http://logeion.uchicago.edu/index.html#γεύω
ΓΕΦΥΡΑ,γέφυρα,γεφυρα,γέφυρᾰ –ας ἡ,bridge,"a dyke, dam","a dyke, dam",1,,,,Noun,http://logeion.uchicago.edu/index.html#γέφυρᾰ
ΓΕΦΥΡΙΖΩ,γεφυρίζω,,γεφυρίζω,to abuse from the bridge,to abuse from the bridge,to abuse from the bridge,,,,,,http://logeion.uchicago.edu/index.html#γεφυρίζω
ΓΕΦΥΡΙΣΜΟΣ,γεφυρισμός,,γεφυρισμός,gross abuse,gross abuse,gross abuse,,,,,,http://logeion.uchicago.edu/index.html#γεφυρισμός
ΓΕΦΥΡΙΣΤΗΣ,γεφυριστής,,γεφυριστής,a reviler,a reviler,a reviler,,,,,,http://logeion.uchicago.edu/index.html#γεφυριστής
ΓΕΦΥΡΟΠΟΙΕΩ,γεφυροποιέω,,γεφυροποιέω,make a bridge,make a bridge,make a bridge,,,,,,http://logeion.uchicago.edu/index.html#γεφυροποιέω
ΓΕΦΥΡΟΠΟΙΟΣ,γεφυροποιός,,γεφυροποιός,bridge-maker,bridge-maker,bridge-maker,,,,,,http://logeion.uchicago.edu/index.html#γεφυροποιός
ΓΕΦΥΡΟΥΡΓΙΑ,γεφυρουργία,,γεφυρουργία,bridge-making,bridge-making,bridge-making,,,,,,http://logeion.uchicago.edu/index.html#γεφυρουργία
ΓΕΦΥΡΟΩ,γεφυρόω,,γεφυρόω,"to bridge over, make passable by a bridge","to bridge over, make passable by a bridge","to bridge over, make passable by a bridge",,,,,,http://logeion.uchicago.edu/index.html#γεφυρόω
ΓΕΦΥΡΩΜΑ,γεφύρωμα,,γεφύρωμα,bridge,bridge,bridge,,,,,,http://logeion.uchicago.edu/index.html#γεφύρωμα
ΓΕΦΥΡΩΣΙΣ,γεφύρωσις,,γεφύρωσις,furnishing with a causeway,furnishing with a causeway,furnishing with a causeway,,,,,,http://logeion.uchicago.edu/index.html#γεφύρωσις
ΓΕΦΥΡΩΤΗΣ,γεφυρωτής,,γεφυρωτής,bridge-builder,bridge-builder,bridge-builder,,,,,,http://logeion.uchicago.edu/index.html#γεφυρωτής
ΓΕΩΓΡΑΦΕΩ,γεωγραφέω,,γεωγραφέω,describe the earth's surface,describe the earth's surface,describe the earth's surface,,,,,,http://logeion.uchicago.edu/index.html#γεωγραφέω
ΓΕΩΓΡΑΦΙΑ,γεωγραφία,,γεωγραφία,geography,geography,geography,,,,,,http://logeion.uchicago.edu/index.html#γεωγραφία
ΓΕΩΓΡΑΦΙΚΟΣ,γεωγραφικός,,γεωγραφικός,geographical,geographical,geographical,,,,,,http://logeion.uchicago.edu/index.html#γεωγραφικός
ΓΕΩΓΡΑΦΟΣ,γεωγράφος,,γεωγράφος,a geographer,a geographer,a geographer,,,,,,http://logeion.uchicago.edu/index.html#γεωγράφος
ΓΕΩΔΑΙΣΙΑ,γεωδαισία,,γεωδαισία,land-dividing: mensuration,land-dividing: mensuration,land-dividing: mensuration,,,,,,http://logeion.uchicago.edu/index.html#γεωδαισία
ΓΕΩΔΑΙΣΤΗΣ,γεωδαίστης,,γεωδαίστης,land-surveyor,land-surveyor,land-surveyor,,,,,,http://logeion.uchicago.edu/index.html#γεωδαίστης
ΓΕΩΔΑΙΤΕΟΜΑΙ,γεωδαιτέομαι,,γεωδαιτέομαι,"divide, parcel out land","divide, parcel out land","divide, parcel out land",,,,,,http://logeion.uchicago.edu/index.html#γεωδαιτέομαι
ΓΕΩΔΗΣ,γεώδης,,γεώδης,"earth-like, earthy","earth-like, earthy","earth-like, earthy",,,,,,http://logeion.uchicago.edu/index.html#γεώδης
ΓΕΩΛΟΦΙΑ,γεωλοφία,,γεωλοφία,a hill of earth,a hill of earth,a hill of earth,,,,,,http://logeion.uchicago.edu/index.html#γεωλοφία
ΓΕΩΛΟΦΟΣ,γεώλοφος,,γεώλοφος,crested with earth,crested with earth,crested with earth,,,,,,http://logeion.uchicago.edu/index.html#γεώλοφος
ΓΕΩΜΑΝΤΕΙΑ,γεωμαντεία,,γεωμαντεία,geomancy,geomancy,geomancy,,,,,,http://logeion.uchicago.edu/index.html#γεωμαντεία
ΓΕΩΜΕΤΡΕΩ,γεωμετρέω,,γεωμετρέω,"to measure the earth, to practise","to measure the earth, to practise","to measure the earth, to practise",,,,,,http://logeion.uchicago.edu/index.html#γεωμετρέω
ΓΕΩΜΕΤΡΗΣ,γεωμέτρης,,γεωμέτρης,"a land-measurer, geometer","a land-measurer, geometer","a land-measurer, geometer",,,,,,http://logeion.uchicago.edu/index.html#γεωμέτρης
ΓΕΩΜΕΤΡΗΤΟΣ,γεωμέτρητος,,γεωμέτρητος,geometrical,geometrical,geometrical,,,,,,http://logeion.uchicago.edu/index.html#γεωμέτρητος
ΓΕΩΜΕΤΡΙΑ,γεωμετρία,,γεωμετρία,geometry,geometry,geometry,,,,,,http://logeion.uchicago.edu/index.html#γεωμετρία
ΓΕΩΜΕΤΡΙΚΟΣ,γεωμετρικός,,γεωμετρικός,"of or for geometry, geometrical; skilled in geometry","of or for geometry, geometrical; skilled in geometry","of or for geometry, geometrical; skilled in geometry",,,,,,http://logeion.uchicago.edu/index.html#γεωμετρικός
ΓΕΩΜΙΓΗΣ,γεωμιγής,,γεωμιγής,mixed with earth,mixed with earth,mixed with earth,,,,,,http://logeion.uchicago.edu/index.html#γεωμιγής
ΓΕΩΜΟΡΕΩ,γεωμορέω,,γεωμορέω,till,till,till,,,,,,http://logeion.uchicago.edu/index.html#γεωμορέω
ΓΕΩΜΟΡΙΑ,γεωμορία,,γεωμορία,a portion of land,a portion of land,a portion of land,,,,,,http://logeion.uchicago.edu/index.html#γεωμορία
ΓΕΩΜΟΡΙΚΟΣ,γεωμορικός,,γεωμορικός,concerning,concerning,concerning,,,,,,http://logeion.uchicago.edu/index.html#γεωμορικός
ΓΕΩΝΙΟΝ,γεώνιον,,γεώνιον,price of earth,price of earth,price of earth,,,,,,http://logeion.uchicago.edu/index.html#γεώνιον
ΓΕΩΝΟΜΟΣ,γεωνόμος,,γεωνόμος,one who distributes land,one who distributes land,one who distributes land,,,,,,http://logeion.uchicago.edu/index.html#γεωνόμος
